1,1.33514e-05,1006.37,25.6294
1,0.0434375,1006.32,25.2548
1,0.0859253,1006.35,25.8394
1,0.127711,1006.25,26.3669
1,0.169611,1006.13,26.8304
1,0.211475,1005.94,25.1537
1,0.253968,1005.7,26.8796
1,0.297094,1005.44,25.8103
1,0.339661,1005.34,25.5201
1,0.381356,1005.41,25.8801
1,0.423947,1005.66,26.9706
1,0.465559,1005.88,26.7171
1,0.506705,1006.03,26.4103
1,0.548734,1006.18,26.5023
1,0.591414,1006.34,25.6752
1,0.633639,1006.39,26.212
1,0.67597,1006.46,26.0284
1,0.718216,1006.53,25.3871
1,0.758819,1006.58,26.5493
1,0.799606,1006.64,26.3612
1,0.842167,1006.73,25.0511
1,0.885207,1006.81,25.7357
1,0.927683,1006.85,25.9934
1,0.970932,1007.05,26.7079
1,1.01303,1007.21,25.5345
1,1.05381,1007.35,26.6169
1,1.09423,1007.48,26.3998
1,1.13628,1007.49,26.4433
1,1.17896,1007.68,25.0825
1,1.2221,1007.78,25.8648
1,1.26466,1007.79,25.899
1,1.30669,1007.89,25.2352
1,1.34909,1007.94,25.848
1,1.39109,1007.92,25.1184
1,1.43445,1007.94,26.3379
1,1.47733,1007.9,26.5667
1,1.51833,1007.92,25.3142
1,1.56036,1007.95,26.2679
1,1.60219,1007.94,25.0654
1,1.64374,1007.93,26.5425
1,1.68394,1007.94,25.6705
1,1.7247,1008.0,25.9693
1,1.76597,1008.14,25.7891
1,1.80649,1008.35,25.8432
1,1.84751,1008.74,26.3714
1,1.88818,1009.14,26.365
1,1.93026,1009.33,26.7675
1,1.97134,1009.42,25.6109
1,2.01272,1009.45,26.7261
1,2.05509,1009.57,26.1781
1,2.0963,1009.58,26.3062
1,2.13683,1009.46,26.0234
1,2.17789,1009.45,26.5188
1,2.21946,1009.51,26.1562
1,2.26055,1009.46,25.3004
1,2.30153,1009.42,25.2083
1,2.34416,1009.27,26.0585
1,2.38549,1009.25,25.3073
1,2.4269,1009.17,26.0413
1,2.46843,1009.08,25.1976
1,2.50926,1009.01,26.9117
1,2.54951,1008.93,26.6666
1,2.59219,1008.81,25.9517
1,2.63466,1008.69,26.5626
1,2.67635,1008.65,26.1131
1,2.72045,1008.63,25.4764
1,2.76638,1008.58,25.9392
1,2.80796,1008.52,25.283
1,2.85218,1008.48,26.316
1,2.89459,1008.41,25.5803
1,2.93657,1008.36,26.3938
1,2.97793,1008.33,25.7567
1,3.01888,1008.33,26.5092
1,3.05996,1008.29,26.8137
1,3.10099,1008.25,26.5079
1,3.14122,1008.22,25.4177
1,3.18207,1008.2,26.2075
1,3.22504,1008.18,26.8543
1,3.27005,1008.13,26.6223
1,3.31295,1008.13,26.646
1,3.35339,1008.09,25.8141
1,3.39415,1008.08,25.3617
1,3.43519,1008.07,25.6261
1,3.4777,1008.05,26.1282
1,3.52194,1008.06,26.9795
1,3.56314,1008.01,25.2326
1,3.60605,1008.02,26.2718
1,3.64695,1008.03,26.098
1,3.6871,1007.98,26.989
1,3.72791,1007.96,26.8931
1,3.76844,1008.0,25.0718
1,3.81094,1008.0,26.9826
1,3.85307,1007.98,25.6653
1,3.89485,1007.98,26.7858
1,3.93651,1007.97,26.8341
1,3.97823,1007.93,26.0235
1,4.01985,1007.96,26.366
1,4.06261,1007.92,25.7948
1,4.10387,1007.93,26.6005
1,4.14648,1007.96,25.2471
1,4.18836,1007.88,26.7631
1,4.2303,1007.86,26.0911
1,4.27445,1007.72,25.442
1,4.31778,1007.39,26.8323
1,4.36011,1007.03,26.7973
1,4.4018,1006.74,25.7647
1,4.44292,1006.56,25.2461
1,4.48437,1006.39,26.8135
1,4.52559,1006.33,25.3951
1,4.5665,1006.25,25.7749
1,4.60705,1006.18,25.4243
1,4.64841,1006.13,26.7579
1,4.69059,1006.03,26.7244
1,4.73258,1005.85,25.6676
1,4.77463,1005.66,26.0109
1,4.81501,1005.59,25.7068
1,4.8558,1005.6,26.2408
1,4.89738,1005.67,26.3625
1,4.94002,1005.75,25.4766
1,4.98052,1005.73,26.2498
1,5.02472,1005.78,25.5218
1,5.06783,1005.97,25.5854
1,5.11185,1006.16,26.3457
1,5.15433,1006.32,26.6138
1,5.19702,1006.48,25.2706
1,5.23961,1006.73,26.1767
1,5.28061,1006.86,26.1212
1,5.32323,1006.95,26.5541
1,5.3653,1007.0,26.6152
1,5.40774,1007.27,25.2197
1,5.44793,1007.42,25.1513
1,5.48813,1007.56,26.4356
1,5.52863,1007.57,25.1466
1,5.57068,1007.6,26.1525
1,5.61297,1007.76,25.2437
1,5.6555,1007.95,25.1282
1,5.69616,1007.96,26.3121
1,5.73717,1007.83,25.703
1,5.78054,1007.93,26.5849
1,5.82125,1007.97,26.3627
1,5.86201,1007.93,25.3165
1,5.90378,1007.93,25.1137
1,5.94515,1007.98,26.5438
1,5.98703,1007.94,25.9857
1,6.02851,1007.91,26.0611
1,6.07004,1007.9,25.5842
1,6.11048,1007.92,26.9256
1,6.15239,1007.89,26.7658
1,6.193,1007.92,26.25
1,6.23397,1007.92,26.4931
1,6.27625,1007.92,25.6954
1,6.31744,1007.92,25.3981
1,6.35859,1007.88,26.1918
1,6.40071,1007.93,26.1038
1,6.44251,1007.93,26.6451
1,6.48466,1007.96,25.3793
1,6.52684,1007.95,25.2463
1,6.56921,1007.91,26.7793
1,6.60958,1007.92,26.7872
1,6.6502,1007.97,25.0027
1,6.69171,1007.98,26.229
1,6.73463,1008.01,26.4755
1,6.77615,1008.04,26.2391
1,6.81824,1008.14,25.8822
1,6.85905,1008.24,25.4368
1,6.90066,1008.45,25.7955
1,6.94354,1008.74,25.3646
1,6.98385,1008.95,25.7489
1,7.0241,1009.07,25.2619
1,7.06702,1009.22,26.1394
1,7.10835,1009.17,25.9141
1,7.14979,1009.18,25.4336
1,7.19023,1009.29,25.9916
1,7.23067,1009.32,25.1859
1,7.27349,1009.33,25.8623
1,7.31629,1009.34,25.1205
1,7.35681,1009.28,26.5492
1,7.39998,1009.23,25.0029
1,7.44174,1009.16,26.6509
1,7.48201,1009.05,26.5062
1,7.52288,1008.99,26.9167
1,7.56353,1008.95,25.1297
1,7.606,1008.91,25.2792
1,7.64851,1008.81,25.1132
1,7.69014,1008.73,25.0031
1,7.73079,1008.65,25.5476
1,7.77159,1008.57,26.7655
1,7.81412,1008.51,26.8623
1,7.85602,1008.44,25.4292
1,7.89754,1008.37,25.7665
1,7.93918,1008.33,26.4523
1,7.98075,1008.28,25.2607
1,8.02265,1008.24,26.0216
1,8.06498,1008.22,25.9425
1,8.10739,1008.18,25.6627
1,8.14944,1008.14,25.3658
1,8.19172,1008.15,25.1187
1,8.23508,1008.1,25.3259
1,8.27676,1008.09,26.8859
1,8.31809,1008.07,25.7857
1,8.36022,1008.08,25.7201
1,8.4027,1008.05,25.0314
1,8.44337,1008.0,25.0214
1,8.48628,1007.97,26.381
1,8.52849,1007.95,26.1561
