.6871,1007.98,26.98
.72791,1007.96,26.893
.76844,1008.0,25.071
.81094,1008.0,26.982
.85307,1007.98,25.665
.89485,1007.98,26.785
.93651,1007.97,26.834
.97823,1007.93,26.023
.01985,1007.96,26.36
.06261,1007.92,25.794
.10387,1007.93,26.600
.14648,1007.96,25.247
.18836,1007.88,26.763
.2303,1007.86,26.091
.27445,1007.72,25.44
.31778,1007.39,26.832
.36011,1007.03,26.797
.4018,1006.74,25.764
.44292,1006.56,25.246
.48437,1006.39,26.813
.52559,1006.33,25.395
.5665,1006.25,25.774
.60705,1006.18,25.424
.64841,1006.13,26.757
.69059,1006.03,26.724
.73258,1005.85,25.667
.77463,1005.66,26.010
.81501,1005.59,25.706
.8558,1005.6,26.240
.89738,1005.67,26.362
.94002,1005.75,25.476
.98052,1005.73,26.249
.02472,1005.78,25.521
.06783,1005.97,25.585
.11185,1006.16,26.345
.15433,1006.32,26.613
.19702,1006.48,25.270
.23961,1006.73,26.176
.28061,1006.86,26.121
.32323,1006.95,26.554
.3653,1007.0,26.615
.40774,1007.27,25.219
.44793,1007.42,25.151
.48813,1007.56,26.435
.52863,1007.57,25.146
.57068,1007.6,26.152
.61297,1007.76,25.243
.6555,1007.95,25.128
.69616,1007.96,26.312
.73717,1007.83,25.70
.78054,1007.93,26.584
.82125,1007.97,26.362
.86201,1007.93,25.316
.90378,1007.93,25.113
.94515,1007.98,26.543
.98703,1007.94,25.985
.02851,1007.91,26.061
.07004,1007.9,25.584
.11048,1007.92,26.925
.15239,1007.89,26.765
.193,1007.92,26.2
.23397,1007.92,26.493
.27625,1007.92,25.695
.31744,1007.92,25.398
.35859,1007.88,26.191
.40071,1007.93,26.103
.44251,1007.93,26.645
.48466,1007.96,25.379
.52684,1007.95,25.246
.56921,1007.91,26.779
.60958,1007.92,26.787
.6502,1007.97,25.002
.69171,1007.98,26.22
.73463,1008.01,26.475
.77615,1008.04,26.239
.81824,1008.14,25.882
.85905,1008.24,25.436
.90066,1008.45,25.795
.94354,1008.74,25.364
.98385,1008.95,25.748
.0241,1009.07,25.261
.06702,1009.22,26.139
.10835,1009.17,25.914
.14979,1009.18,25.433
.19023,1009.29,25.991
.23067,1009.32,25.185
.27349,1009.33,25.862
.31629,1009.34,25.120
.35681,1009.28,26.549
.39998,1009.23,25.002
.44174,1009.16,26.650
.48201,1009.05,26.506
.52288,1008.99,26.916
.56353,1008.95,25.129
.606,1008.91,25.279
.64851,1008.81,25.113
.69014,1008.73,25.003
.73079,1008.65,25.547
.77159,1008.57,26.765
.81412,1008.51,26.862
.85602,1008.44,25.429
.89754,1008.37,25.766
.93918,1008.33,26.452
.98075,1008.28,25.260
.02265,1008.24,26.021
.06498,1008.22,25.942
.10739,1008.18,25.662
.14944,1008.14,25.365
.19172,1008.15,25.118
.23508,1008.1,25.325
.27676,1008.09,26.885
.31809,1008.07,25.785
.36022,1008.08,25.720
.4027,1008.05,25.031
.44337,1008.0,25.021
.48628,1007.97,26.38
.52849,1007.95,26.156
.57071,1007.93,26.379
.61281,1007.94,25.035
.65846,1007.92,26.178
.70505,1007.9,25.904
.74826,1007.89,25.030
.78959,1007.91,26.53
.83237,1007.95,26.71
.87502,1007.93,25.883
.91721,1007.95,26.136
.95967,1007.92,26.098
.0017,1007.91,26.557
.04417,1007.93,25.247
.0847,1007.92,26.025
.12587,1007.92,25.515
.16915,1007.9,26.891
.21138,1007.92,25.135
.25383,1007.94,26.247
.29574,1007.95,25.939
.33639,1007.94,25.66
.37828,1007.93,26.283
.41982,1007.94,26.955
.46248,1007.93,25.111
.5055,1007.9,26.189
.54727,1007.93,25.788
.58857,1007.95,25.103
.63008,1007.94,26.633
.67048,1007.93,25.959
.71091,1007.9,25.933
.75393,1007.92,25.013
.7965,1007.93,26.941
.83771,1007.93,26.593
.87832,1007.92,25.037
.9206,1007.9,25.820
.96134,1007.93,26.585
.53674e-06,1012.79,25.556
.0832503,1012.79,25.607
.166846,1012.79,25.642
.248298,1012.82,25.663
.331916,1012.8,25.683
.415448,1012.82,25.693
.49859,1012.8,25.713
.586429,1012.78,25.72
.672738,1012.78,25.72
.759616,1012.83,25.734
.843442,1012.83,25.734
.928723,1012.82,25.734
.01366,1012.82,25.734
.0995,1012.82,25.754
.1853,1012.84,25.754
.27131,1012.8,25.739
.35704,1012.82,25.759
.44585,1012.82,25.754
.53103,1012.84,25.764
.61513,1012.81,25.769
.70249,1012.83,25.769
.78914,1012.83,25.764
.87594,1012.79,25.764
.96248,1012.8,25.764
.0471,1012.79,25.769
.13303,1012.82,25.774
.22054,1012.78,25.769
.30188,1012.77,25.769
.3869,1012.79,25.769
.46992,1012.77,25.779
.55103,1012.78,25.764
.63294,1012.77,25.779
.71582,1012.75,25.78
.79871,1012.79,25.774
.88034,1012.78,25.78
.96485,1012.77,25.774
.05248,1012.8,25.779
.13883,1012.79,25.7
.22428,1012.78,25.78
.31005,1012.79,25.78
.39324,1012.81,25.779
.47471,1012.81,25.779
.55631,1012.83,25.78
.64018,1012.8,25.7
.72323,1012.76,25.7
.80486,1012.8,25.795
.88917,1012.78,25.795
.97049,1012.78,25.795
.05455,1012.78,25.78
.14502,1012.78,25.7
.23149,1012.79,25.7
.31769,1012.79,25.7
.40476,1012.81,25.78
.48854,1012.77,25.795
.57146,1012.77,25.795
.65285,1012.77,25.805
.73531,1012.78,25.795
.81698,1012.81,25.805
.89865,1012.79,25.795
.98256,1012.79,25.795
.06493,1012.8,25.805
.14672,1012.79,25.800
.2314,1012.79,25.825
.31759,1012.81,25.871
.40474,1012.83,25.947
.48986,1012.79,26.044
.57518,1012.78,26.135
.66133,1012.8,26.262
.74661,1012.81,26.384
.83492,1012.78,26.47
.92199,1012.8,26.567
.00742,1012.76,26.648
.09291,1012.8,26.730
.1779,1012.79,26.796
.26364,1012.8,26.867
.34523,1012.79,26.933
.42769,1012.8,26.973
.51087,1012.79,27.024
.59441,1012.79,27.085
.67792,1012.83,27.126
.76082,1012.77,27.16
.84439,1012.79,27.207
.92821,1012.78,27.238
.01046,1012.78,27.278
.09433,1012.8,27.293
.18154,1012.8,27.324
.26699,1012.83,27.354
.35362,1012.81,27.395
.44459,1012.79,27.421
.52938,1012.81,27.471
.61554,1012.79,27.512
.69831,1012.79,27.558
.7816,1012.8,27.598
.86262,1012.78,27.624
.94374,1012.8,27.639
.02711,1012.78,27.614
.11087,1012.79,27.578
.19186,1012.79,27.517
.27548,1012.77,27.48
.35999,1012.8,27.410
.4478,1012.8,27.349
.53806,1012.81,27.319
.62368,1012.81,27.268
.70857,1012.82,27.227
.79392,1012.81,27.197
.88054,1012.82,27.161
.97159,1012.82,27.136
.05898,1012.82,27.10
.1451,1012.79,27.080
.23059,1012.82,27.060
.31624,1012.81,27.0
.40206,1012.79,27.03
.49127,1012.8,27.019
.57841,1012.8,27.004
.66554,1012.83,26.989
.75178,1012.78,26.978
.83905,1012.79,26.973
.92417,1012.82,26.973
.05991e-06,1012.83,27.852
.0835948,1012.8,27.898
.166366,1012.86,27.939
.24807,1012.87,27.979
.331413,1012.88,27.979
.413406,1012.85,28.000
.501034,1012.83,28.025
.588804,1012.84,28.020
.67474,1012.78,28.025
.759884,1012.8,28.030
.847603,1012.81,28.035
.933304,1012.83,28.040
.01917,1012.82,28.030
.10702,1012.83,28.040
.19401,1012.83,28.061
.28046,1012.83,28.056
.36565,1012.81,28.061
.45304,1012.85,28.071
.54015,1012.85,28.045
.63016,1012.84,28.035
.71663,1012.83,28.030
.8024,1012.83,28.010
.88864,1012.83,28.015
.97551,1012.85,28.030
.06204,1012.81,28.030
.15064,1012.85,28.025
.23697,1012.85,28.045
.32308,1012.86,28.040
.41133,1012.82,28.045
.49711,1012.8,28.056
.58161,1012.79,28.05
.66458,1012.85,28.076
.74612,1012.82,28.081
.8302,1012.82,28.111
.91227,1012.82,28.162
.99518,1012.84,28.23
.07844,1012.82,28.315
.15993,1012.83,28.437
.24461,1012.81,28.559
.32824,1012.85,28.650
.41846,1012.82,28.772
.50611,1012.87,28.863
.59578,1012.84,28.955
.68278,1012.83,29.05
.77353,1012.88,29.153
.86003,1012.85,29.2
.94365,1012.84,29.346
.02992,1012.83,29.422
.11318,1012.87,29.488
.19967,1012.84,29.534
.28555,1012.84,29.570
.37058,1012.84,29.595
.45769,1012.84,29.620
.54242,1012.85,29.661
.63037,1012.82,29.686
.71769,1012.82,29.712
.80329,1012.82,29.737
.89039,1012.78,29.758
.97842,1012.83,29.783
.06509,1012.83,29.80
.14989,1012.81,29.814
.23927,1012.79,29.824
.32309,1012.83,29.839
.40852,1012.82,29.859
.49556,1012.82,29.87
.58134,1012.83,29.890
.66793,1012.81,29.910
.75702,1012.87,29.930
.84245,1012.82,29.925
.92828,1012.84,29.900
.01544,1012.84,29.864
.10042,1012.81,29.829
.18683,1012.86,29.788
.27335,1012.84,29.74
.35934,1012.85,29.707
.44797,1012.81,29.666
.53411,1012.84,29.641
.6188,1012.83,29.615
.70413,1012.83,29.580
.78971,1012.81,29.56
.87556,1012.83,29.544
.95828,1012.83,29.514
.04114,1012.82,29.458
.12429,1012.83,29.412
.20763,1012.8,29.372
.2907,1012.85,29.351
.37314,1012.85,29.341
.45453,1012.82,29.331
.53803,1012.82,29.31
.62106,1012.82,29.310
.70811,1012.81,29.326
.79508,1012.83,29.310
.87901,1012.83,29.310
.96245,1012.83,29.310
.04436,1012.82,29.321
.12582,1012.83,29.331
.20857,1012.83,29.331
.29196,1012.81,29.341
.37404,1012.82,29.341
.45784,1012.83,29.351
.53917,1012.83,29.36
.62346,1012.87,29.361
.70878,1012.84,29.372
.79502,1012.85,29.382
.88147,1012.85,29.377
.96804,1012.84,29.387
.05504,1012.82,29.392
.1415,1012.86,29.392
.22752,1012.86,29.407
.31127,1012.82,29.402
.39859,1012.85,29.397
.48309,1012.85,29.402
.56691,1012.83,29.397
.64726,1012.86,29.402
.73091,1012.83,29.412
.81499,1012.81,29.402
.89696,1012.81,29.422
.98019,1012.82,29.412
.12057e-05,1012.86,28.213
.0839548,1012.88,28.254
.167658,1012.92,28.294
.251383,1012.92,28.325
.332731,1012.89,28.335
.416919,1012.87,28.36
.499381,1012.9,28.36
.582897,1012.85,28.381
.666736,1012.89,28.391
.747848,1012.9,28.386
.836172,1012.89,28.391
.922943,1012.87,28.391
.00849,1012.87,28.396
.09222,1012.86,28.406
.17592,1012.88,28.416
.25748,1012.89,28.406
.34033,1012.91,28.416
.42331,1012.88,28.42
.50678,1012.88,28.411
.58973,1012.88,28.421
.67195,1012.9,28.416
.75493,1012.88,28.416
.83975,1012.89,28.416
.9269,1012.89,28.421
.01373,1012.91,28.42
.09862,1012.87,28.421
.18572,1012.89,28.416
.27124,1012.87,28.42
.35718,1012.87,28.437
.44445,1012.84,28.42
.53167,1012.87,28.437
.61662,1012.88,28.437
.7022,1012.85,28.42
.78754,1012.9,28.421
.87497,1012.88,28.396
.96091,1012.88,28.386
.04817,1012.88,28.376
.13553,1012.87,28.376
.22169,1012.89,28.386
.30772,1012.89,28.381
.39548,1012.88,28.386
.47863,1012.87,28.376
.56564,1012.91,28.376
.65305,1012.88,28.386
.74024,1012.9,28.36
.82629,1012.9,28.371
.91346,1012.89,28.381
.00101,1012.88,28.371
.08613,1012.94,28.386
.16895,1013.25,28.386
.25411,1012.88,28.411
.34126,1012.86,28.508
.42805,1012.87,28.640
.51307,1012.89,28.782
.60056,1012.9,28.899
.68681,1012.89,28.975
.77519,1012.85,28.955
.86108,1012.84,28.863
.9486,1012.85,28.757
.03189,1012.87,28.660
.1176,1012.88,28.579
.20478,1012.91,28.513
.29155,1012.87,28.477
.37646,1012.89,28.457
.46164,1012.86,28.437
.54693,1012.89,28.437
.6341,1012.87,28.43
.71807,1012.9,28.43
.80571,1012.87,28.42
.89098,1012.91,28.43
.97673,1012.89,28.442
.06215,1012.89,28.447
.14756,1012.9,28.447
.23362,1012.89,28.447
.32119,1012.9,28.452
.40739,1012.89,28.447
.49049,1012.87,28.457
.57603,1012.9,28.462
.65812,1012.86,28.472
.74088,1012.89,28.467
.8239,1012.89,28.472
.90706,1012.87,28.467
.99111,1012.85,28.477
.07474,1012.85,28.467
.15788,1012.87,28.477
.24238,1012.87,28.482
.32817,1012.88,28.477
.41736,1012.88,28.477
.50229,1012.83,28.467
.58712,1012.84,28.477
.67398,1012.81,28.487
.75828,1012.85,28.487
.83962,1012.85,28.487
.92339,1012.85,28.49
.00688,1012.85,28.49
.08952,1012.86,28.487
.17068,1012.87,28.487
.25442,1012.88,28.49
.33609,1012.86,28.487
.41704,1012.87,28.503
.50372,1012.85,28.49
.58972,1012.86,28.49
.67496,1012.83,28.49
.76092,1012.86,28.487
.84583,1012.87,28.487
.93275,1012.85,28.482
.0175,1012.88,28.487
.10269,1012.87,28.477
.18969,1012.86,28.482
.27303,1012.84,28.487
.3562,1012.84,28.487
.44008,1012.84,28.487
.52121,1012.83,28.477
.60455,1012.82,28.487
.68808,1012.85,28.487
.7711,1012.84,28.482
.85453,1012.85,28.487
.93936,1012.83,28.477
.82149e-06,1019.97,26.526
.0825956,1019.96,26.567
.165154,1019.95,26.613
.247715,1019.94,26.638
.330296,1019.94,26.65
.412867,1019.95,26.664
.495405,1019.92,26.674
.577936,1019.93,26.694
.662798,1019.92,26.699
.749406,1019.91,26.699
.836167,1019.95,26.704
.922807,1019.94,26.709
.00941,1019.9,26.709
.09619,1019.91,26.72
.18279,1019.93,26.730
.26942,1019.7,26.72
.35617,1019.55,26.730
.44285,1019.35,26.714
.52944,1019.17,26.730
.61616,1019.06,26.730
.70286,1019.17,26.730
.7894,1019.18,26.72
.87617,1019.2,26.730
.96281,1019.26,26.714
.04938,1019.86,26.704
.13603,1019.91,26.694
.22272,1020.12,26.699
.30944,1020.17,26.719
.39602,1020.34,26.79
.48267,1020.72,26.948
.56939,1021.25,27.227
.65597,1021.33,27.578
.7427,1021.47,27.995
.82944,1021.24,28.401
.9162,1021.19,28.777
.00282,1021.12,29.11
.08941,1021.11,29.417
.17615,1021.0,29.676
.26281,1020.88,29.895
.34945,1020.63,30.088
.4362,1020.37,30.235
.52286,1019.9,30.332
.6094,1019.44,30.266
.69618,1019.01,29.976
.78285,1018.85,29.504
.86938,1018.59,28.955
.95603,1018.76,28.421
.04272,1018.76,27.929
.12941,1018.85,27.517
.21596,1018.82,27.187
.30263,1019.32,26.953
.38936,1019.68,26.780
.47597,1020.13,26.679
.56268,1021.95,26.65
.64945,1022.93,26.867
.73617,1022.37,27.293
.82285,1021.66,27.817
.90943,1021.16,28.325
.99616,1020.82,28.777
.08286,1020.24,29.133
.16942,1020.0,29.402
.25602,1020.06,29.529
.34264,1020.06,29.5
.4293,1020.07,29.524
.51596,1020.11,29.453
.60265,1020.1,29.372
.68941,1020.09,29.280
.77612,1020.12,29.178
.86289,1020.1,29.097
.94946,1020.08,29.016
.03618,1020.08,28.945
.12282,1020.08,28.889
.20939,1020.1,28.828
.29597,1020.11,28.782
.38265,1020.1,28.726
.46943,1020.08,28.691
.55607,1020.09,28.640
.64284,1020.12,28.599
.72747,1020.1,28.589
.81564,1020.07,28.559
.90173,1020.09,28.543
.98908,1020.07,28.523
.07703,1020.09,28.503
.1652,1020.05,28.487
.249,1020.05,28.477
.33177,1020.08,28.462
.41871,1020.09,28.457
.50705,1020.07,28.447
.59259,1020.09,28.437
.67938,1020.06,28.42
.76644,1020.07,28.421
.85278,1020.05,28.421
.94222,1020.06,28.406
.02805,1020.09,28.406
.11711,1020.07,28.401
.1996,1020.06,28.406
.2823,1020.06,28.401
.36499,1020.06,28.396
.4477,1020.06,28.396
.53045,1020.05,28.396
.61309,1020.05,28.396
.69572,1020.06,28.396
.77832,1020.07,28.396
.86103,1020.1,28.386
.9455,1020.11,28.386
.03248,1020.08,28.376
.11947,1020.09,28.381
.20648,1020.11,28.376
.29783,1020.07,28.36
.38326,1020.1,28.371
.46985,1020.08,28.360
.55631,1020.08,28.360
.64276,1020.09,28.36
.72928,1020.13,28.36
.8158,1020.08,28.355
.90152,1020.09,28.36
.98831,1020.09,28.36
.09673e-05,1019.96,26.745
.0826356,1019.93,26.780
.165191,1019.69,26.821
.24774,1019.33,26.831
.330335,1019.18,26.831
.412936,1018.97,26.831
.495588,1018.9,26.831
.578197,1018.86,26.821
.663716,1018.73,26.811
.750541,1018.51,26.780
.837327,1019.24,26.775
.924364,1020.07,26.775
.01106,1020.07,26.760
.09803,1020.16,26.801
.18551,1020.27,26.887
.27224,1020.76,27.065
.35896,1021.59,27.329
.4456,1022.09,27.715
.53245,1022.19,28.162
.61914,1022.12,28.635
.70607,1022.23,29.067
.79308,1022.1,29.468
.87997,1021.84,29.814
.96666,1021.51,30.108
.05335,1021.28,30.342
.1401,1021.12,30.550
.22683,1020.62,30.718
.31351,1020.12,30.825
.40012,1019.67,30.860
.48682,1018.6,30.667
.57354,1017.86,30.205
.66013,1017.25,29.631
.74683,1016.92,28.99
.83356,1016.98,28.391
.92016,1018.55,27.827
.00689,1020.11,27.421
.09355,1020.11,27.161
.18025,1020.05,27.024
.26708,1020.04,26.973
.35402,1020.04,26.973
.4408,1020.01,27.004
.52746,1020.01,27.004
.61422,1020.04,26.958
.70106,1020.04,26.943
.78805,1020.05,26.953
.87473,1020.03,26.968
.96143,1020.05,26.994
.04814,1020.03,27.029
.13489,1020.05,27.060
.22154,1020.08,27.10
.30824,1020.05,27.141
.39499,1020.06,27.182
.4816,1020.08,27.207
.56831,1020.1,27.238
.65528,1020.1,27.268
.742,1020.1,27.29
.82864,1020.09,27.354
.91544,1020.08,27.441
.00206,1020.23,27.527
.08898,1020.37,27.644
.17561,1020.49,27.832
.26223,1020.58,28.091
.349,1020.83,28.360
.43557,1021.15,28.650
.52218,1021.29,28.970
.60908,1021.35,29.280
.69563,1021.24,29.554
.78222,1021.06,29.80
.869,1021.05,30.022
.95561,1020.74,30.200
.0424,1020.46,30.367
.12913,1020.07,30.479
.21591,1019.81,30.
.30259,1019.74,30.31
.38923,1019.31,29.956
.47598,1019.42,29.514
.56265,1019.08,29.036
.64943,1018.92,28.574
.7362,1018.72,28.172
.82289,1018.73,27.832
.90966,1018.67,27.568
.99656,1018.35,27.380
.08326,1018.7,27.217
.17005,1018.78,27.10
.25686,1019.15,27.014
.34348,1019.85,26.958
.4302,1020.09,26.928
.51704,1020.11,26.92
.60382,1020.18,26.98
.69057,1020.29,27.075
.77738,1020.64,27.222
.86403,1020.91,27.446
.9508,1021.35,27.766
.03744,1021.7,28.152
.12402,1021.95,28.548
.21064,1022.12,28.9
.29739,1022.05,29.331
.38401,1021.69,29.666
.47074,1021.39,29.951
.55747,1021.05,30.1
.64209,1020.83,30.377
.72906,1020.53,30.530
.8157,1020.17,30.642
.90284,1020.03,30.703
.99146,1019.83,30.672
.07853,1019.57,30.433
.16503,1019.46,30.078
.25144,1019.48,29.605
.3378,1019.18,29.143
.42421,1019.03,28.711
.51059,1019.03,28.305
.59714,1019.03,27.98
.68357,1019.11,27.730
.76998,1018.88,27.553
.8559,1019.04,27.421
.94225,1019.14,27.309
.05991e-06,1020.06,27.517
.083323,1020.06,27.553
.165851,1020.04,27.588
.248372,1020.06,27.619
.331166,1020.08,27.639
.413824,1020.07,27.654
.496335,1020.05,27.664
.578881,1020.08,27.669
.661911,1020.1,27.685
.74841,1020.08,27.685
.835058,1020.1,27.67
.921531,1020.12,27.690
.00803,1020.09,27.690
.09454,1020.13,27.690
.18103,1020.08,27.690
.26755,1020.07,27.695
.35403,1020.08,27.695
.44051,1020.08,27.710
.52686,1020.05,27.710
.61343,1020.1,27.715
.70017,1020.11,27.710
.78693,1020.08,27.715
.87342,1020.1,27.715
.95993,1020.1,27.715
.04689,1020.12,27.720
.13376,1020.09,27.730
.2203,1020.08,27.725
.30611,1020.05,27.725
.39109,1020.06,27.720
.47782,1020.04,27.725
.56446,1020.02,27.725
.65087,1019.96,27.725
.73734,1019.97,27.725
.82393,1019.72,27.735
.9104,1019.63,27.725
.99691,1019.47,27.715
.08343,1019.05,27.695
.16999,1019.0,27.669
.25638,1018.85,27.649
.3433,1018.78,27.634
.43052,1018.46,27.614
.51704,1018.48,27.593
.60378,1018.92,27.563
.69031,1019.93,27.54
.77686,1020.08,27.527
.86347,1020.09,27.54
.95004,1020.08,27.558
.03678,1020.09,27.573
.1234,1020.08,27.583
.20991,1020.06,27.593
.29642,1020.08,27.603
.3829,1020.06,27.60
.4694,1020.07,27.624
.55584,1020.05,27.624
.64256,1020.08,27.634
.72939,1020.07,27.639
.81595,1020.08,27.644
.9025,1020.08,27.649
.98899,1020.08,27.639
.07544,1020.12,27.654
.16188,1020.08,27.644
.2483,1020.11,27.649
.33491,1020.11,27.634
.4213,1020.09,27.644
.50779,1020.08,27.654
.59443,1020.11,27.654
.68126,1020.11,27.659
.76784,1020.09,27.664
.85448,1020.09,27.664
.94104,1020.09,27.659
.02762,1020.07,27.654
.11427,1020.07,27.664
.20311,1020.2,27.669
.28982,1020.3,27.705
.37635,1020.33,27.817
.46286,1020.48,28.000
.54934,1020.51,28.223
.63587,1020.29,28.462
.72238,1020.29,28.691
.80887,1020.2,28.889
.89537,1020.17,29.05
.98185,1020.16,29.189
.0684,1020.15,29.300
.15485,1020.11,29.392
.24126,1020.15,29.453
.32776,1020.14,29.488
.41433,1019.75,29.488
.50087,1020.11,29.392
.58732,1019.51,29.204
.67386,1019.35,28.965
.76044,1019.82,28.691
.84686,1020.01,28.406
.93337,1020.12,28.157
.01996,1020.02,27.979
.10637,1020.05,27.878
.19284,1020.04,27.827
.27938,1020.01,27.802
.36592,1020.04,27.807
.4524,1020.04,27.817
.53888,1020.03,27.837
.62537,1020.03,27.852
.71179,1020.05,27.868
.79828,1020.07,27.893
.88488,1020.03,27.929
.97135,1020.06,27.939
.05792,1020.07,27.949
.14441,1020.07,27.964
.23089,1020.06,27.974
.31735,1020.04,27.98
.40376,1020.08,27.98
.49032,1020.03,28.005
.57689,1020.05,28.000
.66333,1020.07,28.020
.74992,1020.06,28.025
.83634,1020.05,28.035
.92285,1020.05,28.035
.26362e-05,1020.11,28.040
.082624,1020.11,28.086
.165131,1020.1,28.11
.247658,1020.12,28.147
.33023,1020.11,28.167
.412716,1020.13,28.172
.495307,1020.11,28.193
.578873,1020.11,28.203
.665248,1020.15,28.198
.751934,1020.15,28.213
.838475,1020.15,28.213
.924956,1020.16,28.213
.01128,1020.25,28.213
.0978,1020.21,28.213
.18428,1020.26,28.203
.27065,1020.28,28.203
.3571,1020.2,28.198
.44351,1020.19,28.208
.53003,1020.18,28.203
.6165,1020.22,28.203
.70332,1020.13,28.198
.78975,1020.2,28.203
.87632,1020.17,28.198
.96279,1020.16,28.193
.04925,1020.17,28.193
.13569,1020.13,28.203
.22208,1020.13,28.198
.30875,1020.15,28.198
.39523,1020.12,28.213
.48167,1020.11,28.228
.56811,1020.14,28.228
.65459,1020.11,28.239
.74439,1020.13,28.23
.83191,1020.08,28.244
.9184,1020.05,28.23
.00559,1020.06,28.23
.09268,1019.9,28.223
.17966,1019.2,28.208
.26663,1019.64,28.198
.35358,1019.27,28.178
.44116,1019.08,28.152
.52843,1019.2,28.142
.61386,1019.19,28.122
.70032,1019.41,28.111
.78692,1019.49,28.091
.87346,1019.44,28.096
.95993,1019.51,28.081
.04626,1019.47,28.076
.13314,1019.52,28.071
.21981,1019.71,28.076
.30695,1019.7,28.071
.39386,1019.77,28.066
.48102,1019.76,28.071
.56796,1019.78,28.066
.65492,1019.93,28.066
.74205,1020.0,28.076
.82905,1020.01,28.081
.91594,1020.05,28.091
.00288,1020.09,28.101
.08992,1020.1,28.096
.17705,1020.07,28.096
.26479,1020.12,28.101
.35186,1020.12,28.106
.43896,1020.13,28.111
.52588,1020.1,28.122
.61291,1020.12,28.111
.69992,1020.12,28.122
.78692,1020.12,28.127
.87396,1020.1,28.122
.96102,1020.09,28.132
.04836,1020.07,28.127
.13537,1020.11,28.132
.2225,1020.11,28.137
.3095,1020.14,28.142
.39653,1020.14,28.142
.48362,1020.14,28.162
.57074,1020.11,28.172
.65774,1020.13,28.178
.74481,1020.12,28.188
.83201,1020.12,28.193
.91996,1020.12,28.188
.00712,1020.15,28.193
.09443,1020.14,28.198
.18173,1020.15,28.193
.26916,1020.14,28.203
.3565,1020.14,28.198
.4438,1020.11,28.183
.53085,1020.11,28.193
.61806,1020.14,28.183
.70502,1020.13,28.183
.79223,1020.14,28.188
.87946,1020.14,28.188
.96642,1020.16,28.183
.05337,1020.16,28.183
.14029,1020.15,28.172
.22792,1020.15,28.183
.31497,1020.13,28.172
.40225,1020.15,28.178
.48932,1020.13,28.183
.57495,1020.14,28.172
.66199,1020.12,28.178
.74894,1020.14,28.172
.83598,1020.13,28.178
.92316,1020.13,28.172
.01025,1020.12,28.167
.09745,1020.17,28.162
.18462,1020.17,28.172
.27162,1020.12,28.167
.35876,1020.1,28.172
.44574,1020.12,28.172
.5327,1020.16,28.162
.61968,1020.1,28.162
.7066,1020.11,28.172
.79359,1020.12,28.167
.88058,1020.11,28.172
.96806,1020.12,28.162
.23978e-05,0.0,25.881
.0047543,0.0,25.886
.00996876,0.0,25.881
.0152626,0.0,25.871
.0203123,0.0,25.876
.025111,0.0,25.876
.029953,0.0,25.881
.0347552,0.0,25.886
.0395765,0.0,25.891
.0444431,0.0,25.886
.0496733,0.0,25.886
.0546484,0.0,25.891
.0597122,0.0,25.891
.0644374,0.0,25.891
.0692573,0.0,25.886
.074435,0.0,25.891
.0797551,0.0,25.90
