Id,Time,Flow_rate,Pressure,Proximity
1,9.537764788,0,1016.205375,0
1,9.581839561,0,1016.194991,0
1,9.625817299,0,1016.181212,0
1,9.66978693,0,1016.168672,0
1,9.714390755,0,1016.177767,0
1,9.758518457,0,1016.175662,0
1,9.802520514,0,1016.179056,0
1,9.846610785,0,1016.192886,0
1,9.890591621,0,1016.187718,0
1,9.934645891,0,1016.192886,0
1,9.978770256,0,1016.177334,0
1,10.02285862,0,1016.180829,0
2,0.041716337,10,1016.09459,0
2,0.083349466,10,1016.053751,0
2,0.125041723,10,1016.081915,0
2,0.166739225,10,1016.10491,0
2,0.208423376,10,1016.107125,0
2,0.250260592,10,1016.059184,0
2,0.291949987,10,1016.107794,0
2,0.333602667,10,1016.089101,0
2,0.375338078,10,1016.077113,0
2,0.417011261,10,1016.103285,0
2,0.458730459,10,1016.087854,0
2,0.500376463,10,1016.107471,0
2,0.542152882,10,1016.078209,0
2,0.583844662,10,1016.114472,0
2,0.625551224,10,1016.062834,0
2,0.667255878,10,1016.145746,0
2,0.709001064,10,1016.104318,0
2,0.750734329,10,1016.090547,0
2,0.79238677,10,1016.106269,0
2,0.834067583,10,1016.099384,0
2,0.875769138,10,1016.127098,0
2,0.917512894,10,1016.101162,0
2,0.959224939,10,1016.128819,0
2,1.000939608,10,1016.101276,0
2,1.044102192,10,1016.103054,0
2,1.088003397,10,1016.089226,0
2,1.131939888,10,1016.08234,0
2,1.175867319,10,1016.092782,0
2,1.219873905,10,1016.104833,0
2,1.263875008,10,1016.089339,0
2,1.307966471,10,1016.103224,0
2,1.351963282,10,1016.104889,0
2,1.395799875,10,1016.120269,0
2,1.439878941,10,1016.115218,0
2,1.483799219,10,1016.087675,0
2,1.527750969,10,1016.103224,0
2,1.571751595,10,1016.108389,0
2,1.615598917,10,1016.096282,0
2,1.659645081,10,1016.089339,0
2,1.703541279,10,1016.118718,0
2,1.747387648,10,1016.111775,0
2,1.791382313,10,1016.134268,0
2,1.83536768,10,1016.060131,0
2,1.879298687,10,1016.092895,0
2,1.923293591,10,1016.146488,0
2,1.967262268,10,1016.089621,0
2,2.011124849,10,1016.106724,0
2,2.055052996,10,1016.084288,0
2,2.099045992,10,1016.070572,0
2,2.143094063,10,1016.073959,0
2,2.187029123,10,1016.106836,0
2,2.23097229,10,1016.087731,0
2,2.274999857,10,1016.130768,0
2,2.318824053,10,1016.123939,0
2,2.36286211,10,1016.07568,0
2,2.406937361,10,1016.113779,0
2,2.450988531,10,1016.103337,0
2,2.494839907,10,1016.087843,0
2,2.538837194,10,1016.082735,0
2,2.582889795,10,1016.103449,0
2,2.626801729,10,1016.113779,0
2,2.670827866,10,1016.117222,0
2,2.714772224,10,1016.120608,0
2,2.758835316,10,1016.105059,0
2,2.802844286,10,1016.130994,0
2,2.846858025,10,1016.162038,0
2,2.890851974,10,1016.111945,0
2,2.934924603,10,1016.082735,0
2,2.980649471,10,1016.098285,0
2,3.024827003,10,1016.091342,0
2,3.070431709,10,1016.148153,0
2,3.114247561,10,1016.105171,0
2,3.158507109,10,1016.124164,0
2,3.202474833,10,1016.124108,0
2,3.246574879,10,1016.120665,0
2,3.290641308,10,1016.132715,0
2,3.334762335,10,1016.098285,0
2,3.379065275,10,1016.072461,0
2,3.423207283,10,1016.105171,0
2,3.467276812,10,1016.105227,0
2,3.511374474,10,1016.117278,0
2,3.555429459,10,1016.079459,0
2,3.599581718,10,1016.105115,0
2,3.644108057,10,1016.112057,0
2,3.6881392,10,1016.119055,0
2,3.732275724,10,1016.115556,0
2,3.776374102,10,1016.089733,0
2,3.820455313,10,1016.072406,0
2,3.86455965,10,1016.077626,0
2,3.908539772,10,1016.130994,0
2,3.952722311,10,1016.1466,0
2,3.996896267,10,1016.139602,0
2,4.041261196,10,1016.167259,0
2,4.085496426,10,1016.103449,0
2,4.129518509,10,1016.108726,0
2,4.173619747,10,1016.137993,0
2,4.217705727,10,1016.134493,0
2,4.261832237,10,1016.12422,0
2,4.305957794,10,1016.144879,0
2,4.350113869,10,1016.144766,0
2,4.394345522,10,1016.137993,0
2,4.438556671,10,1016.129272,0
2,4.482476234,10,1016.153487,0
2,4.526408195,10,1016.136159,0
2,4.570781231,10,1016.1155,0
2,4.614797831,10,1016.1155,0
2,4.659101009,10,1016.115556,0
2,4.703133345,10,1016.118999,0
2,4.747278929,10,1016.143101,0
2,4.791537762,10,1016.137993,0
2,4.835717201,10,1016.098229,0
2,4.879830122,10,1016.113835,0
2,4.923925877,10,1016.101728,0
2,4.96846652,10,1016.117222,0
2,5.012441397,10,1016.112113,0
2,5.056539536,10,1016.105227,0
2,5.100584269,10,1016.100062,0
2,5.144684553,10,1016.124108,0
2,5.188812733,10,1016.094842,0
2,5.232873678,10,1016.1155,0
2,5.277253389,10,1016.110391,0
2,5.321331263,10,1016.093064,0
2,5.365556955,10,1016.098285,0
2,5.409632921,10,1016.105171,0
2,5.453619003,10,1016.103449,0
2,5.497577429,10,1016.122386,0
2,5.541541815,10,1016.106948,0
2,5.585545063,10,1016.110447,0
2,5.629617453,10,1016.108614,0
2,5.673734665,10,1016.089733,0
2,5.717781782,10,1016.115612,0
2,5.761895895,10,1016.144879,0
2,5.805993795,10,1016.098285,0
2,5.850058079,10,1016.105171,0
2,5.894273043,10,1016.09312,0
2,5.938395023,10,1016.089733,0
2,5.982487679,10,1016.04836,0
2,6.026466608,10,1016.108614,0
2,6.070548058,10,1016.100006,0
2,6.114540577,10,1016.100062,0
2,6.158586979,10,1016.072517,0
2,6.202530861,10,1016.096675,0
2,6.246599197,10,1016.100006,0
2,6.290830851,10,1016.115556,0
2,6.334985018,10,1016.122386,0
2,6.379065514,10,1016.143045,0
2,6.423151016,10,1016.129329,0
2,6.467478037,10,1016.132715,0
2,6.511738777,10,1016.120608,0
2,6.555651903,10,1016.129272,0
2,6.599828243,10,1016.118999,0
2,6.643864393,10,1016.12233,0
2,6.688060522,10,1016.086122,0
2,6.732185125,10,1016.132828,0
2,6.776300192,10,1016.125885,0
2,6.820387363,10,1016.125885,0
2,6.864515781,10,1016.103449,0
2,6.908434391,10,1016.089621,0
2,6.95241046,10,1016.110335,0
2,6.996400595,10,1016.101728,0
2,7.040513277,10,1016.115556,0
2,7.08457303,10,1016.096619,0
2,7.128567934,10,1016.093176,0
2,7.172635794,10,1016.081069,0
2,7.216682196,10,1016.108726,0
2,7.260837793,10,1016.100062,0
2,7.305138111,10,1016.139602,0
2,7.349146128,10,1016.084456,0
2,7.393183708,10,1016.110335,0
2,7.437609434,10,1016.087787,0
2,7.47952342,10,1016.099894,0
2,7.5239079,10,1016.087787,0
2,7.567790031,10,1016.096451,0
2,7.609812737,10,1016.087955,0
2,7.651863813,10,1016.103449,0
2,7.693943739,10,1016.077626,0
2,7.738503933,10,1016.110391,0
2,7.780113935,10,1016.103449,0
2,7.825009346,10,1016.103505,0
2,7.868935585,10,1016.151765,0
2,7.911068678,10,1016.124108,0
2,7.953024864,10,1016.112057,0
2,7.994800568,10,1016.065575,0
2,8.039266825,10,1016.067353,0
2,8.08385849,10,1016.10706,0
2,8.12916851,10,1016.089621,0
2,8.173288584,10,1016.124164,0
2,8.21535778,10,1016.106892,0
2,8.256944895,10,1016.136327,0
2,8.299685955,10,1016.115612,0
2,8.34352994,10,1016.118999,0
2,8.387847424,10,1016.149987,0
2,8.432753325,10,1016.118999,0
2,8.476790428,10,1016.139714,0
2,8.518884897,10,1016.127607,0
2,8.560848475,10,1016.101672,0
2,8.602424622,10,1016.127607,0
2,8.644157648,10,1016.141436,0
2,8.688632488,10,1016.141379,0
2,8.73246932,10,1016.132772,0
2,8.77455616,10,1016.112057,0
2,8.816591501,10,1016.103449,0
2,8.858628273,10,1016.093176,0
2,8.90036726,10,1016.115668,0
2,8.944955349,10,1016.084624,0
2,8.990272522,10,1016.119055,0
2,9.034227848,10,1016.096619,0
2,9.07614255,10,1016.110391,0
2,9.117763996,10,1016.132884,0
2,9.159344673,10,1016.105283,0
2,9.204000711,10,1016.120833,0
2,9.248552084,10,1016.086345,0
2,9.293498278,10,1016.088011,0
2,9.337442875,10,1016.127607,0
2,9.379501343,10,1016.094842,0
2,9.421681166,10,1016.098341,0
2,9.463330984,10,1016.129385,0
2,9.507900953,10,1016.113891,0
2,9.552381754,10,1016.139602,0
2,9.597263098,10,1016.139602,0
2,9.641343594,10,1016.1155,0
2,9.683715343,10,1016.163703,0
2,9.725460768,10,1016.162095,0
2,9.769972086,10,1016.093008,0
2,9.811678171,10,1016.13788,0
2,9.856063366,10,1016.124164,0
2,9.900900126,10,1016.136159,0
2,9.944898605,10,1016.151765,0
2,9.986822128,10,1016.112057,0
2,10.02893162,10,1016.100006,0
3,0.041661978,20,1016.018293,0
3,0.083277225,20,1015.969187,0
3,0.124986649,20,1015.997388,0
3,0.166768551,20,1015.982447,0
3,0.208488226,20,1015.986621,0
3,0.250261545,20,1015.969815,0
3,0.291973829,20,1015.985753,0
3,0.333603382,20,1015.99971,0
3,0.375337601,20,1016.022333,0
3,0.417069674,20,1015.98302,0
3,0.459290981,20,1015.979643,0
3,0.503270388,20,1015.978112,0
3,0.547241449,20,1015.998948,0
3,0.591145992,20,1016.00946,0
3,0.635226727,20,1015.987093,0
3,0.679196596,20,1015.990597,0
3,0.723195076,20,1016.011307,0
3,0.767192364,20,1016.021818,0
3,0.811112404,20,1016.004487,0
3,0.855195999,20,1016.013277,0
3,0.8992033,20,1016.016842,0
3,0.943097115,20,1016.011556,0
3,0.987127066,20,1016.027167,0
3,1.031123877,20,1016.025508,0
3,1.075172663,20,1016.010022,0
3,1.119200468,20,1016.016966,0
3,1.163177252,20,1016.036018,0
3,1.207148314,20,1016.042901,0
3,1.251274586,20,1015.985932,0
3,1.295131683,20,1016.006704,0
3,1.339191675,20,1016.02219,0
3,1.383131504,20,1016.013648,0
3,1.42710042,20,1016.008424,0
3,1.471081018,20,1016.027537,0
3,1.515227079,20,1016.001603,0
3,1.559245825,20,1016.042963,0
3,1.603053808,20,1016.013771,0
3,1.647086859,20,1016.032823,0
3,1.691069365,20,1016.032761,0
3,1.735309124,20,1016.006949,0
3,1.779387474,20,1016.018934,0
3,1.823387861,20,1016.02766,0
3,1.867426634,20,1016.015614,0
3,1.911382914,20,1016.02766,0
3,1.955260754,20,1016.046589,0
3,1.999189377,20,1016.005229,0
3,2.043171406,20,1016.024157,0
3,2.08714056,20,1016.029381,0
3,2.131104708,20,1016.017274,0
3,2.175199986,20,1016.003569,0
3,2.219201326,20,1016.015614,0
3,2.263116121,20,1016.032945,0
3,2.307170868,20,1016.072524,0
3,2.35133338,20,1016.034666,0
3,2.395597935,20,1016.031102,0
3,2.439695835,20,1016.044868,0
3,2.483706236,20,1016.029503,0
3,2.527687073,20,1016.015614,0
3,2.571727991,20,1016.036325,0
3,2.615604639,20,1016.02262,0
3,2.659620285,20,1016.027782,0
3,2.703567028,20,1015.998528,0
3,2.747679472,20,1016.008731,0
3,2.791695833,20,1016.043392,0
3,2.835721254,20,1016.007193,0
3,2.879757404,20,1016.031285,0
3,2.923576117,20,1016.020899,0
3,2.967666388,20,1016.032945,0
3,3.011613131,20,1016.024341,0
3,3.055763006,20,1015.977757,0
3,3.099756718,20,1015.989863,0
3,3.143736601,20,1016.010574,0
3,3.18768239,20,1016.041549,0
3,3.231712341,20,1015.989924,0
3,3.275585413,20,1016.017396,0
3,3.319543362,20,1016.026123,0
3,3.363571644,20,1015.998528,0
3,3.407528162,20,1016.007132,0
3,3.451530933,20,1016.00197,0
3,3.495577335,20,1016.02262,0
3,3.539644957,20,1016.041671,0
3,3.583594084,20,1016.017518,0
3,3.627665997,20,1016.026123,0
3,3.67165494,20,1016.02262,0
3,3.715598822,20,1016.019178,0
3,3.759736538,20,1016.005351,0
3,3.80375433,20,1016.032945,0
3,3.847775698,20,1016.026062,0
3,3.891801119,20,1016.034727,0
3,3.935639381,20,1016.019178,0
3,3.979689598,20,1016.031346,0
3,4.023671627,20,1016.031285,0
3,4.067952633,20,1016.031224,0
3,4.111974239,20,1016.020838,0
3,4.15598464,20,1016.05888,0
3,4.199937105,20,1016.038107,0
3,4.243862391,20,1016.046834,0
3,4.287986517,20,1016.001848,0
3,4.332098007,20,1016.012295,0
3,4.376250982,20,1016.027782,0
3,4.420232058,20,1016.029503,0
3,4.464327335,20,1016.039889,0
3,4.508296013,20,1016.065763,0
3,4.552234173,20,1016.045113,0
3,4.596114874,20,1016.024341,0
3,4.640091658,20,1016.014016,0
3,4.684094906,20,1016.027843,0
3,4.728187323,20,1016.012295,0
3,4.772212744,20,1016.033067,0
3,4.816308498,20,1016.021021,0
3,4.86028862,20,1016.015737,0
3,4.90427494,20,1015.984701,0
3,4.948117733,20,1016.027782,0
3,4.992144108,20,1016.015797,0
3,5.0361619,20,1016.014077,0
3,5.080182791,20,1016.032945,0
3,5.124161005,20,1016.048555,0
3,5.168150187,20,1016.048432,0
3,5.212109089,20,1016.044991,0
3,5.256102085,20,1016.029442,0
3,5.300117731,20,1016.02096,0
3,5.344058752,20,1016.02096,0
3,5.388303518,20,1016.010574,0
3,5.432258129,20,1016.045052,0
3,5.476305246,20,1016.031285,0
3,5.520251513,20,1016.039828,0
3,5.564181805,20,1016.055377,0
3,5.608122826,20,1016.046773,0
3,5.652071476,20,1016.015797,0
3,5.696259975,20,1016.033006,0
3,5.74027133,20,1016.010452,0
3,5.784335852,20,1016.005351,0
3,5.828349352,20,1016.027782,0
3,5.872434378,20,1016.003569,0
3,5.916294098,20,1016.063981,0
3,5.960250616,20,1016.057037,0
3,6.00427866,20,1016.029625,0
3,6.048229218,20,1016.02262,0
3,6.092167377,20,1016.038168,0
3,6.136277437,20,1016.026062,0
3,6.180318117,20,1016.034666,0
3,6.224252939,20,1016.026062,0
3,6.268113613,20,1016.036509,0
3,6.312148094,20,1016.048494,0
3,6.356123447,20,1016.015614,0
3,6.400165319,20,1016.031346,0
3,6.444132328,20,1016.04327,0
3,6.488291025,20,1016.050153,0
3,6.532294989,20,1016.048432,0
3,6.576149225,20,1016.053595,0
3,6.620173216,20,1016.050092,0
3,6.664148569,20,1016.04327,0
3,6.708246946,20,1016.074306,0
3,6.752178669,20,1016.051935,0
3,6.796310663,20,1016.020899,0
3,6.840326786,20,1016.074306,0
3,6.884367228,20,1016.058757,0
3,6.928224325,20,1016.067362,0
3,6.972162247,20,1016.029503,0
3,7.016312838,20,1016.055377,0
3,7.060317755,20,1016.067484,0
3,7.104491711,20,1016.048432,0
3,7.148499727,20,1016.060417,0
3,7.19252944,20,1016.005229,0
3,7.236413956,20,1016.036387,0
3,7.280475616,20,1016.048494,0
3,7.324502707,20,1016.027721,0
3,7.368528366,20,1016.048432,0
3,7.412875175,20,1016.012173,0
3,7.456840515,20,1016.041549,0
3,7.500788689,20,1016.038107,0
3,7.544618845,20,1016.026062,0
3,7.588223934,20,1016.053595,0
3,7.63213253,20,1016.038107,0
3,7.676091433,20,1016.055316,0
3,7.720128059,20,1016.051874,0
3,7.764104605,20,1016.04493,0
3,7.80827117,20,1016.024341,0
3,7.852275133,20,1016.031102,0
3,7.896188259,20,1015.989802,0
3,7.940199614,20,1016.013955,0
3,7.984281778,20,1016.048371,0
3,8.028294086,20,1016.046773,0
3,8.072232723,20,1016.001787,0
3,8.116268396,20,1016.02766,0
3,8.160238266,20,1016.055316,0
3,8.204342127,20,1016.053534,0
3,8.248140097,20,1016.055254,0
3,8.292104483,20,1016.017396,0
3,8.336089134,20,1016.034543,0
3,8.380140781,20,1016.04493,0
3,8.424138784,20,1016.067362,0
3,8.468198538,20,1016.046712,0
3,8.512206554,20,1016.032884,0
3,8.556068659,20,1016.032884,0
3,8.600027323,20,1016.031163,0
3,8.644080162,20,1016.013955,0
3,8.68810606,20,1016.010452,0
3,8.73218894,20,1016.024219,0
3,8.776286125,20,1016.017396,0
3,8.820265293,20,1016.012234,0
3,8.864175797,20,1016.046712,0
3,8.90805316,20,1016.012173,0
3,8.952110529,20,1015.993244,0
3,8.996094465,20,1016.034605,0
3,9.040090799,20,1016.010452,0
3,9.084036589,20,1016.031102,0
3,9.128066301,20,1016.043147,0
3,9.172136307,20,1016.036264,0
3,9.216088533,20,1016.029381,0
3,9.260118484,20,1016.02766,0
3,9.304199457,20,1016.046589,0
3,9.34829402,20,1016.055193,0
3,9.392262936,20,1016.041427,0
3,9.436307192,20,1016.041427,0
3,9.48024416,20,1016.02766,0
3,9.524302006,20,1016.001848,0
3,9.568140268,20,1016.026001,0
3,9.61218667,20,1016.02766,0
3,9.656164169,20,1016.037985,0
3,9.700135469,20,1016.050031,0
3,9.74407506,20,1016.022498,0
3,9.788201809,20,1016.053472,0
3,9.832256317,20,1016.051751,0
3,9.876328707,20,1016.015492,0
3,9.920300007,20,1016.044807,0
3,9.964265823,20,1016.063797,0
3,10.00829196,20,1016.032823,0
4,0.041761875,30,1015.897143,0
4,0.083520174,30,1015.878813,0
4,0.125258207,30,1015.915637,0
4,0.166913271,30,1015.917994,0
4,0.208643198,30,1015.923643,0
4,0.250626326,30,1015.881067,0
4,0.292467117,30,1015.900258,0
4,0.334215164,30,1015.912706,0
4,0.376025438,30,1015.926668,0
4,0.417684555,30,1015.889032,0
4,0.459609032,30,1015.925285,0
4,0.501570702,30,1015.915099,0
4,0.543399334,30,1015.915366,0
4,0.585142374,30,1015.900018,0
4,0.62688303,30,1015.90531,0
4,0.668598652,30,1015.915631,0
4,0.710329294,30,1015.890228,0
4,0.75206399,30,1015.928268,0
4,0.793849945,30,1015.886984,0
4,0.835584164,30,1015.907757,0
4,0.877308607,30,1015.923239,0
4,0.918962479,30,1015.904382,0
4,0.960948229,30,1015.916488,0
4,1.002542734,30,1015.901071,0
4,1.046632767,30,1015.882214,0
4,1.090723515,30,1015.89075,0
4,1.134904623,30,1015.899481,0
4,1.178968668,30,1015.89088,0
4,1.223045826,30,1015.882214,0
4,1.267065048,30,1015.909737,0
4,1.311237812,30,1015.914963,0
4,1.355473042,30,1015.901136,0
4,1.39980197,30,1015.923564,0
4,1.443952322,30,1015.921909,0
4,1.488219976,30,1015.945992,0
4,1.532799959,30,1015.939111,0
4,1.576774359,30,1015.916618,0
4,1.620953083,30,1015.934015,0
4,1.665190935,30,1015.93051,0
4,1.706816912,30,1015.915028,0
4,1.748695612,30,1015.927199,0
4,1.793135643,30,1015.913436,0
4,1.837776184,30,1015.93408,0
4,1.8817873,30,1015.898018,0
4,1.923360586,30,1015.878967,0
4,1.967490673,30,1015.877311,0
4,2.011836767,30,1015.918726,0
4,2.05586791,30,1015.920382,0
4,2.10003233,30,1015.932489,0
4,2.144253254,30,1015.922167,0
4,2.188421726,30,1015.904899,0
4,2.232560635,30,1015.920382,0
4,2.276805639,30,1015.917006,0
4,2.320985556,30,1015.899803,0
4,2.365202188,30,1015.877375,0
4,2.409435272,30,1015.899739,0
4,2.453822851,30,1015.889481,0
4,2.498201609,30,1015.865333,0
4,2.542584181,30,1015.877375,0
4,2.586776257,30,1015.884448,0
4,2.628814936,30,1015.873998,0
4,2.670970678,30,1015.870557,0
4,2.713356256,30,1015.892985,0
4,2.754957438,30,1015.882727,0
4,2.79952693,30,1015.870685,0
4,2.84341383,30,1015.884384,0
4,2.885401011,30,1015.908532,0
4,2.927460194,30,1015.911973,0
4,2.969511747,30,1015.898274,0
4,3.011242867,30,1015.870749,0
4,3.055777073,30,1015.896618,0
4,3.101212502,30,1015.903499,0
4,3.14531064,30,1015.905156,0
4,3.187186241,30,1015.861956,0
4,3.228841782,30,1015.905156,0
4,3.270457745,30,1015.882727,0
4,3.312090397,30,1015.908787,0
4,3.35657382,30,1015.900058,0
4,3.40048933,30,1015.888016,0
4,3.44299078,30,1015.884448,0
4,3.484961033,30,1015.912228,0
4,3.526824951,30,1015.881134,0
4,3.571362495,30,1015.87935,0
4,3.613081932,30,1015.914012,0
4,3.658422232,30,1015.874189,0
4,3.702475548,30,1015.865651,0
