Run #,Time,Flow,Pressure,Proximity,Negative Flow
3,9.431323051,10,1016.971827,0,-10
3,9.475351572,10,1016.98221,0,-10
3,9.517418623,10,1016.975306,0,-10
3,9.561946154,10,1016.954566,0,-10
3,9.603591919,10,1017.002978,0,-10
3,9.648155212,10,1016.987443,0,-10
3,9.6926682,10,1016.970154,0,-10
3,9.736686468,10,1016.958045,0,-10
3,9.780606508,10,1016.97358,0,-10
3,9.824642658,10,1016.997745,0,-10
3,9.868763924,10,1016.990841,0,-10
3,9.913025141,10,1016.958018,0,-10
3,9.957045317,10,1016.995992,0,-10
3,10.00117564,10,1016.976951,0,-10
4,0.041685343,20,1016.846763,0,-20
4,0.083494902,20,1016.866213,0,-20
4,0.125274181,20,1016.851189,0,-20
4,0.166992903,20,1016.880914,0,-20
4,0.208756685,20,1016.846724,0,-20
4,0.250519514,20,1016.861122,0,-20
4,0.292279959,20,1016.864751,0,-20
4,0.334075212,20,1016.875319,0,-20
4,0.375730276,20,1016.880668,0,-20
4,0.417473316,20,1016.875586,0,-20
4,0.459239483,20,1016.861927,0,-20
4,0.501013756,20,1016.868953,0,-20
4,0.542937994,20,1016.862144,0,-20
4,0.584713697,20,1016.891538,0,-20
4,0.62637043,20,1016.862187,0,-20
4,0.668132782,20,1016.89852,0,-20
4,0.709915161,20,1016.889986,0,-20
4,0.751677036,20,1016.900415,0,-20
4,0.793498039,20,1016.914208,0,-20
4,0.835317135,20,1016.898691,0,-20
4,0.876968622,20,1016.897052,0,-20
4,0.918722391,20,1016.921189,0,-20
4,0.960477829,20,1016.905715,0,-20
4,1.002248287,20,1016.916144,0,-20
4,1.044664383,20,1016.900627,0,-20
4,1.088987589,20,1016.878172,0,-20
4,1.132937193,20,1016.885068,0,-20
4,1.176966429,20,1016.91093,0,-20
4,1.221021652,20,1016.902309,0,-20
4,1.265231371,20,1016.876447,0,-20
4,1.309356213,20,1016.907524,0,-20
4,1.353416681,20,1016.902267,0,-20
4,1.397438049,20,1016.912654,0,-20
4,1.441507339,20,1016.871275,0,-20
4,1.485451221,20,1016.883344,0,-20
4,1.529646158,20,1016.931704,0,-20
4,1.573780537,20,1016.904075,0,-20
4,1.617817402,20,1016.945455,0,-20
4,1.66192317,20,1016.885068,0,-20
4,1.705965996,20,1016.926573,0,-20
4,1.750072956,20,1016.924891,0,-20
4,1.7940166,20,1016.923125,0,-20
4,1.838214874,20,1016.900669,0,-20
4,1.882232904,20,1016.912738,0,-20
4,1.9263587,20,1016.874807,0,-20
4,1.970442772,20,1016.8886,0,-20
4,2.014475584,20,1016.919719,0,-20
4,2.05855155,20,1016.904118,0,-20
4,2.102590561,20,1016.911056,0,-20
4,2.146561146,20,1016.900627,0,-20
4,2.190641403,20,1016.864546,0,-20
4,2.234833956,20,1016.881787,0,-20
4,2.278922081,20,1016.897221,0,-20
4,2.322933912,20,1016.91114,0,-20
4,2.367156506,20,1016.899029,0,-20
4,2.411210775,20,1016.902435,0,-20
4,2.455365896,20,1016.880021,0,-20
4,2.499284983,20,1016.897221,0,-20
4,2.543388605,20,1016.88347,0,-20
4,2.587435722,20,1016.892049,0,-20
4,2.631445885,20,1016.897305,0,-20
4,2.675714731,20,1016.89209,0,-20
4,2.719813347,20,1016.869676,0,-20
4,2.763999939,20,1016.893856,0,-20
4,2.807885408,20,1016.916312,0,-20
4,2.851983547,20,1016.916271,0,-20
4,2.896011591,20,1016.859332,0,-20
4,2.940042734,20,1016.91463,0,-20
4,2.984236479,20,1016.888642,0,-20
4,3.02823925,20,1016.886918,0,-20
4,3.072299004,20,1016.886918,0,-20
4,3.116385221,20,1016.895539,0,-20
4,3.160303831,20,1016.878297,0,-20
4,3.204369545,20,1016.883594,0,-20
4,3.248431444,20,1016.88347,0,-20
4,3.292431355,20,1016.893898,0,-20
4,3.336620569,20,1016.881662,0,-20
4,3.380769491,20,1016.904243,0,-20
4,3.424843073,20,1016.89209,0,-20
4,3.46894598,20,1016.911014,0,-20
4,3.512884855,20,1016.876489,0,-20
4,3.556959867,20,1016.905967,0,-20
4,3.600979805,20,1016.904118,0,-20
4,3.644993305,20,1016.8886,0,-20
4,3.689143419,20,1016.892049,0,-20
4,3.733248711,20,1016.88511,0,-20
4,3.777344227,20,1016.892049,0,-20
4,3.82126379,20,1016.900627,0,-20
4,3.865616322,20,1016.883428,0,-20
4,3.909643412,20,1016.89209,0,-20
4,3.953806639,20,1016.872999,0,-20
4,3.99711132,20,1016.907524,0,-20
4,4.041013718,20,1016.93347,0,-20
4,4.085232973,20,1016.900711,0,-20
4,4.129452229,20,1016.898987,0,-20
4,4.173611879,20,1016.900669,0,-20
4,4.217803717,20,1016.879938,0,-20
4,4.261955023,20,1016.924807,0,-20
4,4.306145906,20,1016.883428,0,-20
4,4.350281,20,1016.912738,0,-20
4,4.394669771,20,1016.897221,0,-20
4,4.438785315,20,1016.936961,0,-20
4,4.482897758,20,1016.904118,0,-20
4,4.525353909,20,1016.933554,0,-20
4,4.569497347,20,1016.892049,0,-20
4,4.615328789,20,1016.893731,0,-20
4,4.659075737,20,1016.893773,0,-20
4,4.704149246,20,1016.888558,0,-20
4,4.747173309,20,1016.90929,0,-20
4,4.790186882,20,1016.892049,0,-20
4,4.834284067,20,1016.91278,0,-20
4,4.878437996,20,1016.899029,0,-20
4,4.923334599,20,1016.885152,0,-20
4,4.965829134,20,1016.876573,0,-20
4,5.009938002,20,1016.888642,0,-20
4,5.054043531,20,1016.885152,0,-20
4,5.098311663,20,1016.871317,0,-20
4,5.141577959,20,1016.878255,0,-20
4,5.18643117,20,1016.904118,0,-20
4,5.230004787,20,1016.878172,0,-20
4,5.275327444,20,1016.869551,0,-20
4,5.318481684,20,1016.888558,0,-20
4,5.360666752,20,1016.88162,0,-20
4,5.40366888,20,1016.919677,0,-20
4,5.447576284,20,1016.883344,0,-20
4,5.490742445,20,1016.883386,0,-20
4,5.534935474,20,1016.893815,0,-20
4,5.580097198,20,1016.874765,0,-20
4,5.622303724,20,1016.902351,0,-20
4,5.668179512,20,1016.921359,0,-20
4,5.71417737,20,1016.886792,0,-20
4,5.757499456,20,1016.888432,0,-20
4,5.799010754,20,1016.893731,0,-20
4,5.840785503,20,1016.923083,0,-20
4,5.882680655,20,1016.897179,0,-20
4,5.924587965,20,1016.905884,0,-20
4,5.966223955,20,1016.88162,0,-20
4,6.008179903,20,1016.862655,0,-20
4,6.049966574,20,1016.869593,0,-20
4,6.091750383,20,1016.866186,0,-20
4,6.133473396,20,1016.885236,0,-20
4,6.175382614,20,1016.893773,0,-20
4,6.217046022,20,1016.881745,0,-20
4,6.258777618,20,1016.902435,0,-20
4,6.301431179,20,1016.893815,0,-20
4,6.34325695,20,1016.87998,0,-20
4,6.385115385,20,1016.87998,0,-20
4,6.426867008,20,1016.878255,0,-20
4,6.468559504,20,1016.900795,0,-20
4,6.511758089,20,1016.895497,0,-20
4,6.555943251,20,1016.893773,0,-20
4,6.601785898,20,1016.852352,0,-20
4,6.64598155,20,1016.876447,0,-20
4,6.69005537,20,1016.862613,0,-20
4,6.734126568,20,1016.919635,0,-20
4,6.778130054,20,1016.902351,0,-20
4,6.822320938,20,1016.907566,0,-20
4,6.866425991,20,1016.892007,0,-20
4,6.910521984,20,1016.914462,0,-20
4,6.954576969,20,1016.897095,0,-20
4,6.998829842,20,1016.905757,0,-20
4,7.042931795,20,1016.89701,0,-20
4,7.08718586,20,1016.924723,0,-20
4,7.131026983,20,1016.881535,0,-20
4,7.175094604,20,1016.89188,0,-20
4,7.216777325,20,1016.890156,0,-20
4,7.260831118,20,1016.898819,0,-20
4,7.304899931,20,1016.89188,0,-20
4,7.348951578,20,1016.879811,0,-20
4,7.393022299,20,1016.910887,0,-20
4,7.437645912,20,1016.933343,0,-20
4,7.481587887,20,1016.898776,0,-20
4,7.525724411,20,1016.905673,0,-20
4,7.56830883,20,1016.886623,0,-20
4,7.610982656,20,1016.898776,0,-20
4,7.654994011,20,1016.928128,0,-20
4,7.699214935,20,1016.921147,0,-20
4,7.743172884,20,1016.886623,0,-20
4,7.787303209,20,1016.92468,0,-20
4,7.831732035,20,1016.903906,0,-20
4,7.876122236,20,1016.924595,0,-20
4,7.92032218,20,1016.936663,0,-20
4,7.96444273,20,1016.898649,0,-20
4,8.008557558,20,1016.931534,0,-20
4,8.052556992,20,1016.921147,0,-20
4,8.096557617,20,1016.914208,0,-20
4,8.138818741,20,1016.896967,0,-20
4,8.183376074,20,1016.917699,0,-20
4,8.22572875,20,1016.919423,0,-20
4,8.267851353,20,1016.910802,0,-20
4,8.312429428,20,1016.928086,0,-20
4,8.357186079,20,1016.903863,0,-20
4,8.401653528,20,1016.912569,0,-20
4,8.444207668,20,1016.902139,0,-20
4,8.488530636,20,1016.907354,0,-20
4,8.532681465,20,1016.917656,0,-20
4,8.576915026,20,1016.926276,0,-20
4,8.621109247,20,1016.912441,0,-20
4,8.665255785,20,1016.88658,0,-20
4,8.709779501,20,1016.89171,0,-20
4,8.753767252,20,1016.915975,0,-20
4,8.797925711,20,1016.893519,0,-20
4,8.842181206,20,1016.91076,0,-20
4,8.886292219,20,1016.912484,0,-20
4,8.930348873,20,1016.928,0,-20
4,8.974486113,20,1016.893476,0,-20
4,9.016773224,20,1016.903778,0,-20
4,9.060735464,20,1016.896925,0,-20
4,9.105252504,20,1016.879641,0,-20
4,9.149435759,20,1016.893434,0,-20
4,9.193589211,20,1016.931405,0,-20
4,9.237593174,20,1016.893391,0,-20
4,9.281643867,20,1016.928,0,-20
4,9.324683189,20,1016.896882,0,-20
4,9.369112492,20,1016.881408,0,-20
4,9.41344738,20,1016.884728,0,-20
4,9.457495689,20,1016.92619,0,-20
4,9.501895905,20,1016.933172,0,-20
4,9.545986176,20,1016.921104,0,-20
4,9.590032339,20,1016.900287,0,-20
4,9.634221792,20,1016.915803,0,-20
4,9.678267241,20,1016.907183,0,-20
4,9.72256279,20,1016.905459,0,-20
4,9.766591787,20,1016.915889,0,-20
4,9.81081748,20,1016.870979,0,-20
4,9.855228901,20,1016.88309,0,-20
4,9.899955034,20,1016.88128,0,-20
4,9.94157505,20,1016.905416,0,-20
4,9.985882998,20,1016.896882,0,-20
4,10.03026962,20,1016.862316,0,-20
5,0.04168129,30,1016.833939,0,-30
5,0.083467007,30,1016.825787,0,-30
5,0.125183821,30,1016.845406,0,-30
5,0.166938543,30,1016.834014,0,-30
5,0.208557367,30,1016.843116,0,-30
5,0.250280857,30,1016.833049,0,-30
5,0.292043686,30,1016.85237,0,-30
5,0.333837271,30,1016.807736,0,-30
5,0.375539064,30,1016.79056,0,-30
5,0.417175293,30,1016.840884,0,-30
5,0.458945751,30,1016.811697,0,-30
5,0.500670195,30,1016.816968,0,-30
5,0.542385817,30,1016.808404,0,-30
5,0.584106922,30,1016.813775,0,-30
5,0.625859022,30,1016.82249,0,-30
5,0.667483807,30,1016.817271,0,-30
5,0.709188938,30,1016.831206,0,-30
5,0.750906944,30,1016.838198,0,-30
5,0.792636633,30,1016.824463,0,-30
5,0.834333897,30,1016.859074,0,-30
5,0.876072168,30,1016.841793,0,-30
5,0.917717695,30,1016.840169,0,-30
5,0.96038866,30,1016.828057,0,-30
5,1.00440383,30,1016.833227,0,-30
5,1.048440695,30,1016.848784,0,-30
5,1.092578888,30,1016.847061,0,-30
5,1.136497736,30,1016.843615,0,-30
5,1.180524349,30,1016.876405,0,-30
5,1.224420786,30,1016.859123,0,-30
5,1.26849246,30,1016.862668,0,-30
5,1.312459469,30,1016.838544,0,-30
5,1.35652709,30,1016.836722,0,-30
5,1.400475502,30,1016.833276,0,-30
5,1.44438839,30,1016.850508,0,-30
5,1.488409042,30,1016.881673,0,-30
5,1.5324018,30,1016.850557,0,-30
5,1.576307058,30,1016.831651,0,-30
5,1.620279789,30,1016.845437,0,-30
5,1.664318562,30,1016.854102,0,-30
5,1.708495617,30,1016.84716,0,-30
5,1.752448082,30,1016.835146,0,-30
5,1.796656609,30,1016.845437,0,-30
5,1.840613842,30,1016.850606,0,-30
5,1.88444972,30,1016.83687,0,-30
5,1.928496122,30,1016.819589,0,-30
5,1.97253418,30,1016.836821,0,-30
5,2.016495228,30,1016.874829,0,-30
5,2.060894251,30,1016.854151,0,-30
5,2.104902267,30,1016.810973,0,-30
5,2.148814917,30,1016.802308,0,-30
5,2.192724228,30,1016.850704,0,-30
5,2.236704826,30,1016.826579,0,-30
5,2.28070879,30,1016.840365,0,-30
5,2.324644566,30,1016.835195,0,-30
5,2.368655205,30,1016.848981,0,-30
5,2.412649393,30,1016.830026,0,-30
5,2.456700087,30,1016.84903,0,-30
5,2.500726223,30,1016.838642,0,-30
5,2.544541359,30,1016.840365,0,-30
5,2.588596344,30,1016.833521,0,-30
5,2.632534981,30,1016.830026,0,-30
5,2.676625967,30,1016.82141,0,-30
5,2.720566511,30,1016.831798,0,-30
5,2.764611483,30,1016.81624,0,-30
5,2.808582067,30,1016.843811,0,-30
5,2.852636576,30,1016.836919,0,-30
5,2.896496296,30,1016.840316,0,-30
5,2.940448046,30,1016.862816,0,-30
5,2.984387636,30,1016.854248,0,-30
5,3.028433561,30,1016.840316,0,-30
5,3.072464228,30,1016.814517,0,-30
5,3.11664176,30,1016.82141,0,-30
5,3.160540104,30,1016.859418,0,-30
5,3.204466343,30,1016.830026,0,-30
5,3.248445272,30,1016.842137,0,-30
5,3.292548895,30,1016.835146,0,-30
5,3.336625814,30,1016.835146,0,-30
5,3.380593538,30,1016.852428,0,-30
5,3.4247756,30,1016.843811,0,-30
5,3.46887517,30,1016.804129,0,-30
5,3.51296401,30,1016.847307,0,-30
5,3.556938171,30,1016.840365,0,-30
5,3.600950241,30,1016.816142,0,-30
5,3.644952536,30,1016.852428,0,-30
5,3.689072132,30,1016.849079,0,-30
5,3.733014584,30,1016.840365,0,-30
5,3.777106047,30,1016.860994,0,-30
5,3.821178436,30,1016.838642,0,-30
5,3.865187883,30,1016.852428,0,-30
5,3.909053802,30,1016.86449,0,-30
5,3.952951193,30,1016.843811,0,-30
5,3.996922493,30,1016.835146,0,-30
5,4.041060925,30,1016.823084,0,-30
5,4.085075378,30,1016.814419,0,-30
5,4.129101276,30,1016.807527,0,-30
5,4.173075914,30,1016.852428,0,-30
5,4.216961861,30,1016.847258,0,-30
5,4.260898113,30,1016.850655,0,-30
5,4.30490756,30,1016.807478,0,-30
5,4.348843813,30,1016.852378,0,-30
5,4.392789364,30,1016.807575,0,-30
5,4.436715126,30,1016.843811,0,-30
5,4.480639458,30,1016.824807,0,-30
5,4.524614334,30,1016.817866,0,-30
5,4.568446398,30,1016.838642,0,-30
5,4.61254859,30,1016.84199,0,-30
5,4.656686306,30,1016.811022,0,-30
5,4.700741768,30,1016.866262,0,-30
5,4.744696617,30,1016.836821,0,-30
5,4.788740158,30,1016.843811,0,-30
5,4.832942724,30,1016.833423,0,-30
5,4.876832247,30,1016.821263,0,-30
5,4.92088747,30,1016.809299,0,-30
5,4.964922667,30,1016.840316,0,-30
5,5.008951426,30,1016.824758,0,-30
5,5.052965403,30,1016.836821,0,-30
5,5.097179651,30,1016.81624,0,-30
5,5.141069412,30,1016.824758,0,-30
5,5.184998989,30,1016.8317,0,-30
5,5.228886604,30,1016.81437,0,-30
5,5.272937536,30,1016.814419,0,-30
5,5.317060709,30,1016.845437,0,-30
5,5.361010075,30,1016.833374,0,-30
5,5.40508604,30,1016.805706,0,-30
5,5.449125767,30,1016.833374,0,-30
5,5.493100643,30,1016.826482,0,-30
5,5.536923885,30,1016.828205,0,-30
5,5.580893517,30,1016.821312,0,-30
5,5.624835253,30,1016.840267,0,-30
5,5.668875933,30,1016.821263,0,-30
5,5.712882757,30,1016.840316,0,-30
5,5.756817579,30,1016.829928,0,-30
5,5.800774097,30,1016.843811,0,-30
5,5.84470439,30,1016.843762,0,-30
5,5.888494492,30,1016.835097,0,-30
5,5.932508707,30,1016.835097,0,-30
5,5.9764781,30,1016.821312,0,-30
5,6.020448208,30,1016.84716,0,-30
5,6.06441927,30,1016.840218,0,-30
5,6.108551741,30,1016.826433,0,-30
5,6.152445555,30,1016.845486,0,-30
5,6.196453094,30,1016.854102,0,-30
5,6.240467072,30,1016.867789,0,-30
5,6.284420013,30,1016.874731,0,-30
5,6.328525782,30,1016.860945,0,-30
5,6.372549534,30,1016.867838,0,-30
5,6.416654825,30,1016.848883,0,-30
5,6.460612059,30,1016.848883,0,-30
5,6.504642248,30,1016.859271,0,-30
5,6.5484519,30,1016.822986,0,-30
5,6.592497349,30,1016.840316,0,-30
5,6.636414528,30,1016.836821,0,-30
5,6.680409431,30,1016.85745,0,-30
5,6.724432707,30,1016.84716,0,-30
5,6.768490076,30,1016.845387,0,-30
5,6.812510014,30,1016.84199,0,-30
5,6.856473684,30,1016.854053,0,-30
5,6.900363445,30,1016.824758,0,-30
5,6.944433212,30,1016.843664,0,-30
5,6.988416433,30,1016.85228,0,-30
5,7.032579899,30,1016.836722,0,-30
5,7.076677561,30,1016.840169,0,-30
5,7.120645285,30,1016.838495,0,-30
5,7.164670944,30,1016.836722,0,-30
5,7.208548546,30,1016.82466,0,-30
5,7.252491713,30,1016.836722,0,-30
5,7.296467543,30,1016.821214,0,-30
5,7.340465069,30,1016.871185,0,-30
5,7.384489059,30,1016.850508,0,-30
5,7.428621769,30,1016.848883,0,-30
5,7.472606897,30,1016.855726,0,-30
5,7.516744614,30,1016.841842,0,-30
5,7.560614347,30,1016.846962,0,-30
5,7.604585648,30,1016.824611,0,-30
5,7.648557663,30,1016.82983,0,-30
5,7.692612171,30,1016.841842,0,-30
5,7.736630201,30,1016.828107,0,-30
5,7.780577183,30,1016.840169,0,-30
5,7.824682236,30,1016.838445,0,-30
5,7.868505955,30,1016.845338,0,-30
5,7.912462473,30,1016.854003,0,-30
5,7.956448555,30,1016.841793,0,-30
5,8.000403643,30,1016.843516,0,-30
5,8.044421196,30,1016.83495,0,-30
5,8.08849287,30,1016.829731,0,-30
5,8.132477999,30,1016.814223,0,-30
5,8.176431417,30,1016.822888,0,-30
5,8.220452309,30,1016.8125,0,-30
5,8.264454842,30,1016.829731,0,-30
5,8.308582067,30,1016.840169,0,-30
5,8.352581501,30,1016.831454,0,-30
5,8.396711111,30,1016.848735,0,-30
5,8.440724611,30,1016.841793,0,-30
5,8.484685659,30,1016.826285,0,-30
5,8.528688669,30,1016.843566,0,-30
5,8.572713614,30,1016.831504,0,-30
5,8.61673522,30,1016.821115,0,-30
5,8.66067028,30,1016.803884,0,-30
5,8.704656124,30,1016.833128,0,-30
5,8.748655319,30,1016.826285,0,-30
5,8.792651892,30,1016.826334,0,-30
5,8.836719275,30,1016.817669,0,-30
5,8.880565405,30,1016.838347,0,-30
5,8.924643517,30,1016.824562,0,-30
5,8.968631506,30,1016.836673,0,-30
5,9.012765884,30,1016.829731,0,-30
5,9.056744337,30,1016.824512,0,-30
5,9.100685596,30,1016.84007,0,-30
5,9.144653082,30,1016.848784,0,-30
5,9.188503504,30,1016.810678,0,-30
5,9.232490063,30,1016.838347,0,-30
5,9.276438475,30,1016.821066,0,-30
5,9.320406675,30,1016.819293,0,-30
5,9.364439487,30,1016.826285,0,-30
5,9.408403873,30,1016.831454,0,-30
5,9.45256114,30,1016.824512,0,-30
5,9.496534586,30,1016.826235,0,-30
5,9.540418863,30,1016.838297,0,-30
5,9.584473848,30,1016.815847,0,-30
5,9.628582716,30,1016.841743,0,-30
5,9.672578812,30,1016.814074,0,-30
5,9.716631174,30,1016.841793,0,-30
5,9.760626078,30,1016.838297,0,-30
5,9.804646015,30,1016.805459,0,-30
5,9.848526239,30,1016.829731,0,-30
5,9.892572165,30,1016.810628,0,-30
5,9.936675072,30,1016.815798,0,-30
5,9.980677366,30,1016.805558,0,-30
5,10.0246141,30,1016.798567,0,-30
6,0.041679382,40,1016.75802,0,-40
6,0.08339262,40,1016.74656,0,-40
6,0.125090599,40,1016.738532,0,-40
6,0.166683674,40,1016.765256,0,-40
6,0.208461761,40,1016.788197,0,-40
6,0.250140429,40,1016.750571,0,-40
6,0.291870117,40,1016.752538,0,-40
6,0.333616972,40,1016.77018,0,-40
6,0.377365351,40,1016.766977,0,-40
6,0.42118144,40,1016.774043,0,-40
6,0.465075493,40,1016.767275,0,-40
6,0.509343386,40,1016.776003,0,-40
6,0.553303719,40,1016.779565,0,-40
6,0.597355127,40,1016.783186,0,-40
6,0.641259193,40,1016.776298,0,-40
6,0.685224056,40,1016.791913,0,-40
6,0.72912097,40,1016.781581,0,-40
6,0.773197651,40,1016.776533,0,-40
6,0.817165136,40,1016.821362,0,-40
6,0.861237049,40,1016.798918,0,-40
6,0.90544343,40,1016.793869,0,-40
6,0.949336529,40,1016.795591,0,-40
6,0.993624687,40,1016.766259,0,-40
6,1.037659645,40,1016.773263,0,-40
6,1.081945658,40,1016.807877,0,-40
6,1.125788927,40,1016.775043,0,-40
6,1.169874191,40,1016.773379,0,-40
6,1.214034319,40,1016.771714,0,-40
6,1.257958889,40,1016.778603,0,-40
6,1.302094936,40,1016.787213,0,-40
6,1.346080303,40,1016.825271,0,-40
6,1.390269995,40,1016.821712,0,-40
6,1.434183359,40,1016.78727,0,-40
6,1.478247881,40,1016.79766,0,-40
6,1.522197008,40,1016.804491,0,-40
6,1.566122293,40,1016.787328,0,-40
6,1.610110044,40,1016.780497,0,-40
6,1.654140711,40,1016.787443,0,-40
6,1.698210001,40,1016.795996,0,-40
6,1.742107153,40,1016.763276,0,-40
6,1.786166191,40,1016.770107,0,-40
6,1.830049276,40,1016.792609,0,-40
6,1.874099255,40,1016.775388,0,-40
6,1.918195486,40,1016.802942,0,-40
6,1.96209383,40,1016.778832,0,-40
6,2.006228209,40,1016.775388,0,-40
6,2.050231457,40,1016.791002,0,-40
6,2.094079256,40,1016.758167,0,-40
6,2.138149261,40,1016.796225,0,-40
6,2.182184458,40,1016.815226,0,-40
6,2.226077795,40,1016.740946,0,-40
6,2.270125389,40,1016.77889,0,-40
6,2.314343214,40,1016.766778,0,-40
6,2.35828948,40,1016.740889,0,-40
6,2.402421951,40,1016.775445,0,-40
6,2.446191311,40,1016.787557,0,-40
6,2.490391731,40,1016.797833,0,-40
6,2.534361124,40,1016.775388,0,-40
6,2.578287601,40,1016.770279,0,-40
6,2.622341633,40,1016.785892,0,-40
6,2.666255951,40,1016.770222,0,-40
6,2.710301876,40,1016.751279,0,-40
6,2.754066944,40,1016.770222,0,-40
6,2.798238277,40,1016.766835,0,-40
6,2.842201948,40,1016.789222,0,-40
6,2.886210203,40,1016.808394,0,-40
6,2.930126667,40,1016.791059,0,-40
6,2.974121571,40,1016.792781,0,-40
6,3.018227816,40,1016.758281,0,-40
6,3.062318325,40,1016.777168,0,-40
6,3.106225967,40,1016.756559,0,-40
6,3.150196552,40,1016.780726,0,-40
6,3.194315672,40,1016.782391,0,-40
6,3.238245964,40,1016.785835,0,-40
6,3.282377005,40,1016.775388,0,-40
6,3.326316118,40,1016.765056,0,-40
6,3.370352507,40,1016.785778,0,-40
6,3.414299488,40,1016.785892,0,-40
6,3.45834589,40,1016.732336,0,-40
6,3.502436876,40,1016.76517,0,-40
6,3.546391487,40,1016.782391,0,-40
6,3.590643883,40,1016.767006,0,-40
6,3.634599924,40,1016.803171,0,-40
6,3.678732157,40,1016.772001,0,-40
6,3.722672462,40,1016.801449,0,-40
6,3.766531229,40,1016.792781,0,-40
6,3.810735464,40,1016.803056,0,-40
6,3.854705572,40,1016.811724,0,-40
6,3.89890933,40,1016.801449,0,-40
6,3.942883253,40,1016.792838,0,-40
6,3.98710537,40,1016.791059,0,-40
6,4.031133175,40,1016.763391,0,-40
6,4.075443268,40,1016.780783,0,-40
6,4.119395018,40,1016.772058,0,-40
6,4.163395166,40,1016.792838,0,-40
6,4.207428455,40,1016.799726,0,-40
6,4.25131917,40,1016.803056,0,-40
6,4.295502663,40,1016.792781,0,-40
6,4.339432001,40,1016.77378,0,-40
6,4.383344412,40,1016.777225,0,-40
6,4.427201033,40,1016.789222,0,-40
6,4.471118212,40,1016.77378,0,-40
6,4.51514864,40,1016.813504,0,-40
6,4.559160948,40,1016.773666,0,-40
6,4.603277206,40,1016.808337,0,-40
6,4.647294998,40,1016.7685,0,-40
6,4.691354513,40,1016.794331,0,-40
6,4.735456705,40,1016.809888,0,-40
6,4.779295206,40,1016.796053,0,-40
6,4.823550701,40,1016.765056,0,-40
6,4.867501736,40,1016.816833,0,-40
6,4.911770821,40,1016.79789,0,-40
6,4.955708504,40,1016.813332,0,-40
6,4.999788046,40,1016.804721,0,-40
6,5.043723583,40,1016.811552,0,-40
6,5.087572098,40,1016.784056,0,-40
6,5.131623745,40,1016.816776,0,-40
6,5.175857306,40,1016.815111,0,-40
6,5.219881773,40,1016.789165,0,-40
6,5.263822317,40,1016.797947,0,-40
6,5.30807662,40,1016.828888,0,-40
6,5.352021694,40,1016.820278,0,-40
6,5.396195889,40,1016.815111,0,-40
6,5.440064192,40,1016.763276,0,-40
6,5.484316587,40,1016.785778,0,-40
6,5.528303862,40,1016.773666,0,-40
6,5.572394848,40,1016.804664,0,-40
6,5.616361618,40,1016.804721,0,-40
6,5.660315752,40,1016.790887,0,-40
6,5.704277754,40,1016.797775,0,-40
6,5.748163223,40,1016.783884,0,-40
6,5.792236805,40,1016.818556,0,-40
6,5.836196184,40,1016.783999,0,-40
6,5.880124807,40,1016.790887,0,-40
6,5.924269199,40,1016.790887,0,-40
6,5.968314409,40,1016.797775,0,-40
6,6.012346506,40,1016.787443,0,-40
6,6.05621624,40,1016.780497,0,-40
6,6.100108147,40,1016.789165,0,-40
6,6.144215584,40,1016.789222,0,-40
6,6.188172817,40,1016.754723,0,-40
6,6.232221603,40,1016.770165,0,-40
6,6.276142836,40,1016.758224,0,-40
6,6.320153475,40,1016.754609,0,-40
6,6.364141941,40,1016.777053,0,-40
6,6.408210516,40,1016.764941,0,-40
6,6.452138662,40,1016.756331,0,-40
6,6.496336699,40,1016.802942,0,-40
6,6.540256023,40,1016.764998,0,-40
6,6.58427,40,1016.823664,0,-40
6,6.628290176,40,1016.797775,0,-40
6,6.672366142,40,1016.799498,0,-40
6,6.716334581,40,1016.823722,0,-40
6,6.76043725,40,1016.783999,0,-40
6,6.802960396,40,1016.778775,0,-40
6,6.845327616,40,1016.766721,0,-40
6,6.88738656,40,1016.770165,0,-40
6,6.931320667,40,1016.789222,0,-40
6,6.975294828,40,1016.773666,0,-40
6,7.019320965,40,1016.780497,0,-40
6,7.063101292,40,1016.782277,0,-40
6,7.107191324,40,1016.79789,0,-40
6,7.15127492,40,1016.773552,0,-40
6,7.195268869,40,1016.789108,0,-40
6,7.23927784,40,1016.761612,0,-40
6,7.283457518,40,1016.758053,0,-40
6,7.327780247,40,1016.806271,0,-40
6,7.371695757,40,1016.795996,0,-40
6,7.415843725,40,1016.785663,0,-40
6,7.459788561,40,1016.790772,0,-40
6,7.503751278,40,1016.775274,0,-40
6,7.547817707,40,1016.795881,0,-40
6,7.591798067,40,1016.794216,0,-40
6,7.635890484,40,1016.79766,0,-40
6,7.679770947,40,1016.773494,0,-40
6,7.723678589,40,1016.799382,0,-40
6,7.767623186,40,1016.792494,0,-40
6,7.811680555,40,1016.787328,0,-40
6,7.855709553,40,1016.78905,0,-40
6,7.899741173,40,1016.77866,0,-40
6,7.94409132,40,1016.811437,0,-40
6,7.988212824,40,1016.802827,0,-40
6,8.032405376,40,1016.801105,0,-40
6,8.076168776,40,1016.799382,0,-40
6,8.120241404,40,1016.801105,0,-40
6,8.164187431,40,1016.806155,0,-40
6,8.208346605,40,1016.785548,0,-40
6,8.252425194,40,1016.78044,0,-40
6,8.296317101,40,1016.813217,0,-40
6,8.340257645,40,1016.782104,0,-40
6,8.384274483,40,1016.764884,0,-40
6,8.428217173,40,1016.771829,0,-40
