1.33514404296875e-05,1006.3665493643742
0.04343748092651367,1006.3234022076795
0.08592534065246582,1006.3539017245155
0.12771105766296387,1006.2465930512243
0.16961073875427246,1006.1269876440047
0.21147489547729492,1005.9438894573468
0.2539684772491455,1005.7019390185368
0.29709434509277344,1005.4411306276822
0.3396608829498291,1005.3357259948498
0.38135647773742676,1005.4083227914821
0.4239473342895508,1005.662152646028
0.4655585289001465,1005.8763390213529
0.506704568862915,1006.0319512471151
0.548734188079834,1006.1841025050516
0.5914139747619629,1006.3398298884451
0.6336393356323242,1006.3917573331214
0.6759698390960693,1006.4610755422057
0.7182157039642334,1006.5302626188427
0.7588188648223877,1006.5839088406053
0.7996060848236084,1006.6393408403804
0.8421666622161865,1006.7275711532211
0.8852066993713379,1006.808501966795
0.927682638168335,1006.8505208512938
0.9709315299987793,1007.0487570773222
1.0130345821380615,1007.213036160842
1.0538132190704346,1007.3478474635024
1.094231128692627,1007.4790418179541
1.1362788677215576,1007.4946305838779
1.1789569854736328,1007.6795412241675
1.2221040725708008,1007.7832614935757
1.264662742614746,1007.7868616515151
1.3066933155059814,1007.8938806617
1.3490896224975586,1007.9423075158761
1.3910937309265137,1007.9199161454657
1.4344465732574463,1007.9389029889447
1.4773313999176025,1007.9027509429457
1.5183300971984863,1007.921594430992
1.5603609085083008,1007.9526640629407
1.602189064025879,1007.9370335814816
1.6437385082244873,1007.9284509464726
1.6839394569396973,1007.9403897759443
1.7246980667114258,1007.9990787632478
1.7659661769866943,1008.1437471802459
1.8064875602722168,1008.3525784279826
1.847508430480957,1008.7426330842334
1.8881845474243164,1009.1359958153885
1.930255651473999,1009.3326913390669
1.9713361263275146,1009.4156593213895
2.0127201080322266,1009.453368568607
2.0550856590270996,1009.5740397273933
2.0963001251220703,1009.5822759684954
2.1368253231048584,1009.4576503022756
2.1778934001922607,1009.4539421351545
2.2194557189941406,1009.5087792651966
2.260546922683716,1009.4566104705008
2.301525831222534,1009.4198369252113
2.3441574573516846,1009.265665724562
2.3854925632476807,1009.2464535638035
2.4269025325775146,1009.1734341401559
2.468430280685425,1009.081282527351
2.5092620849609375,1009.0118946436811
2.549506187438965,1008.92828359133
2.5921905040740967,1008.8086369305421
2.6346585750579834,1008.6942167517171
2.676349401473999,1008.6454018717112
2.720445394515991,1008.6257765635119
2.7663846015930176,1008.5823128287792
2.8079638481140137,1008.5216330990876
2.8521814346313477,1008.4831488096236
2.8945910930633545,1008.4067512847722
2.9365663528442383,1008.3630611415479
2.977933168411255,1008.3333297881748
3.018878936767578,1008.3260719470995
3.0599637031555176,1008.2928730652457
3.1009862422943115,1008.2528221105524
3.1412193775177,1008.2196841110712
3.1820716857910156,1008.1951890425172
3.2250380516052246,1008.1830836462395
3.270052671432495,1008.1311313920047
3.312952756881714,1008.1274558536477
3.3533883094787598,1008.0911386052613
3.394152879714966,1008.0788870022535
3.4351894855499268,1008.0685104929187
3.477696180343628,1008.0476841441123
3.5219430923461914,1008.056331297863
3.5631420612335205,1008.0133893420086
3.6060495376586914,1008.0166279926475
3.6469502449035645,1008.0252750706553
3.6870980262756348,1007.9804577010477
3.7279052734375,1007.9580494048996
3.768435478210449,1008.0030130970985
3.810939311981201,1007.9996276334927
3.853071928024292,1007.9772925536827
